Year,Month,Day,Hour,Minute,Second,HYY_META.T42,HYY_META.T336
2023,01,24,20,00,00,-0.40233,-0.62633
2023,01,24,21,00,00,-0.43367,-0.64833
2023,01,24,22,00,00,-0.49417,-0.69467
2023,01,24,23,00,00,-0.59203,-0.79367
2023,01,25,00,00,00,-0.76533,-0.9755
2023,01,25,01,00,00,-0.95583,-1.17
2023,01,25,02,00,00,-0.93583,-1.142
2023,01,25,03,00,00,-0.80917,-1.0075
2023,01,25,04,00,00,-0.5795,-0.78017
2023,01,25,05,00,00,-0.29567,-0.51533
2023,01,25,06,00,00,-0.079,-0.3865
2023,01,25,07,00,00,0.1685,-0.27283
2023,01,25,08,00,00,0.443,0.076
2023,01,25,09,00,00,0.99883,0.729
2023,01,25,10,00,00,1.5805,1.32967
2023,01,25,11,00,00,2.028,1.77483
2023,01,25,12,00,00,2.58517,2.316
2023,01,25,13,00,00,2.92333,2.67883
2023,01,25,14,00,00,3.13367,2.86583
2023,01,25,15,00,00,3.0305,2.79333
2023,01,25,16,00,00,3.02217,2.7495
2023,01,25,17,00,00,2.95967,2.67217
2023,01,25,18,00,00,2.79433,2.50617
2023,01,25,19,00,00,2.65567,2.42117
2023,01,25,20,00,00,2.57817,2.349
2023,01,25,21,00,00,2.52317,2.27383
2023,01,25,22,00,00,2.47983,2.15883
2023,01,25,23,00,00,2.2585,1.95633
2023,01,26,00,00,00,2.13783,1.84933
2023,01,26,01,00,00,2.00167,1.72183
2023,01,26,02,00,00,1.87783,1.55767
2023,01,26,03,00,00,1.603,1.301
2023,01,26,04,00,00,1.49733,1.15283
2023,01,26,05,00,00,1.3295,0.92617
2023,01,26,06,00,00,1.06833,0.67633
2023,01,26,07,00,00,1.03617,0.609
2023,01,26,08,00,00,0.87083,0.40333
2023,01,26,09,00,00,0.636,0.15867
2023,01,26,10,00,00,0.25517,-0.26033
2023,01,26,11,00,00,0.027,-0.45167
2023,01,26,12,00,00,-0.01517,-0.55233
2023,01,26,13,00,00,0.01517,-0.4775
2023,01,26,14,00,00,-0.15833,-0.60683
2023,01,26,15,00,00,-0.39923,-0.74513
2023,01,26,16,00,00,-0.82483,-1.16983
2023,01,26,17,00,00,-0.97333,-1.29567
2023,01,26,18,00,00,-1.6375,-1.83283
2023,01,26,19,00,00,-2.246,-2.42267
2023,01,26,20,00,00,-2.9065,-3.04817
2023,01,26,21,00,00,-3.60133,-3.7245
2023,01,26,22,00,00,-4.18833,-4.2695
2023,01,26,23,00,00,-4.75633,-4.7105
2023,01,27,00,00,00,-5.08333,-5.025
2023,01,27,01,00,00,-5.18267,-5.1975
2023,01,27,02,00,00,-5.491,-5.47317
2023,01,27,03,00,00,-5.801,-5.80067
2023,01,27,04,00,00,-6.07433,-6.0745
2023,01,27,05,00,00,-6.13317,-6.09967
2023,01,27,06,00,00,-6.29633,-6.1175
2023,01,27,07,00,00,-6.51717,-6.26233
2023,01,27,08,00,00,-7.34633,-6.1215
2023,01,27,09,00,00,-6.97433,-6.39033
2023,01,27,10,00,00,-6.31667,-5.77283
2023,01,27,11,00,00,-5.67217,-5.85983
2023,01,27,12,00,00,-4.682,-4.91483
2023,01,27,13,00,00,-4.17333,-4.38083
2023,01,27,14,00,00,-3.88283,-4.039
2023,01,27,15,00,00,-4.244,-4.29483
2023,01,27,16,00,00,-4.88267,-4.73617
2023,01,27,17,00,00,-3.9875,-4.09717
2023,01,27,18,00,00,-3.45933,-3.6785
2023,01,27,19,00,00,-3.23433,-3.47183
2023,01,27,20,00,00,-2.9505,-3.19067
2023,01,27,21,00,00,-2.73367,-2.95533
2023,01,27,22,00,00,-2.7065,-2.92483
2023,01,27,23,00,00,-2.93083,-3.17517
2023,01,28,00,00,00,-3.15767,-3.39033
2023,01,28,01,00,00,-3.5875,-3.6865
2023,01,28,02,00,00,-3.80617,-3.83167
2023,01,28,03,00,00,-3.88583,-3.92583
2023,01,28,04,00,00,-3.784,-3.86967
2023,01,28,05,00,00,-3.33817,-3.42867
2023,01,28,06,00,00,-2.7285,-2.84483
2023,01,28,07,00,00,-2.46833,-2.607
2023,01,28,08,00,00,-2.1075,-2.25767
2023,01,28,09,00,00,-1.59367,-1.761
2023,01,28,10,00,00,-1.09083,-1.302
2023,01,28,11,00,00,-0.86,-1.076
2023,01,28,12,00,00,-0.93767,-1.16167
2023,01,28,13,00,00,-0.97633,-1.17383
2023,01,28,14,00,00,-0.943,-1.15517
2023,01,28,15,00,00,-0.91933,-1.12767
2023,01,28,16,00,00,-0.867,-1.09967
2023,01,28,17,00,00,-0.69767,-0.924
2023,01,28,18,00,00,-0.87433,-1.06567
2023,01,28,19,00,00,-1.11217,-1.2955
2023,01,28,20,00,00,-1.39617,-1.48917
2023,01,28,21,00,00,-1.71933,-1.78867
2023,01,28,22,00,00,-1.79933,-1.8835
2023,01,28,23,00,00,-1.59433,-1.70317
2023,01,29,00,00,00,-1.60617,-1.671
2023,01,29,01,00,00,-1.78033,-1.72583
2023,01,29,02,00,00,-1.8975,-1.87667
2023,01,29,03,00,00,-2.1135,-2.065
2023,01,29,04,00,00,-1.8395,-1.789
2023,01,29,05,00,00,-1.78767,-1.77333
2023,01,29,06,00,00,-2.02017,-1.987
2023,01,29,07,00,00,-2.531,-2.29283
2023,01,29,08,00,00,-2.97717,-2.61283
2023,01,29,09,00,00,-2.73483,-2.61417
2023,01,29,10,00,00,-2.398,-2.3865
2023,01,29,11,00,00,-2.18367,-2.33183
2023,01,29,12,00,00,-1.77533,-2.01483
2023,01,29,13,00,00,-1.5415,-1.80983
2023,01,29,14,00,00,-1.42933,-1.678
2023,01,29,15,00,00,-0.80883,-1.0455
2023,01,29,16,00,00,-1.14183,-1.3345
2023,01,29,17,00,00,-1.81633,-2.04
2023,01,29,18,00,00,-2.049,-2.1725
2023,01,29,19,00,00,-1.94917,-2.09617
2023,01,29,20,00,00,-1.30267,-1.5195
2023,01,29,21,00,00,-0.721,-0.97083
2023,01,29,22,00,00,-0.4195,-0.6415
2023,01,29,23,00,00,-0.22467,-0.47533
2023,01,30,00,00,00,-0.12533,-0.41617
2023,01,30,01,00,00,0.023,-0.31967
2023,01,30,02,00,00,0.11283,-0.19917
2023,01,30,03,00,00,0.2585,-0.01633
2023,01,30,04,00,00,0.35467,0.05183
2023,01,30,05,00,00,0.36967,0.04483
2023,01,30,06,00,00,0.40433,0.09233
2023,01,30,07,00,00,0.69833,0.43267
2023,01,30,08,00,00,0.94633,0.68783
2023,01,30,09,00,00,1.18783,0.94233
2023,01,30,10,00,00,1.59517,1.3445
2023,01,30,11,00,00,1.7495,1.446
2023,01,30,12,00,00,1.62567,1.23617
2023,01,30,13,00,00,1.14133,0.8025
2023,01,30,14,00,00,0.276,-0.0695
2023,01,30,15,00,00,0.0245,-0.37867
2023,01,30,16,00,00,0.003,-0.43067
2023,01,30,17,00,00,0.01117,-0.4465
2023,01,30,18,00,00,0.02033,-0.417
2023,01,30,19,00,00,-0.28633,-0.64067
2023,01,30,20,00,00,-0.954,-1.2415
2023,01,30,21,00,00,-1.56467,-1.84183
2023,01,30,22,00,00,-2.007,-2.27717
2023,01,30,23,00,00,-2.44883,-2.71417
2023,01,31,00,00,00,-2.89333,-3.15183
2023,01,31,01,00,00,-2.92583,-3.185
2023,01,31,02,00,00,-2.80717,-3.07
2023,01,31,03,00,00,-2.95883,-3.235
2023,01,31,04,00,00,-3.04367,-3.3045
2023,01,31,05,00,00,-3.12783,-3.3695
2023,01,31,06,00,00,-3.374,-3.61567
2023,01,31,07,00,00,-3.73383,-3.96733
2023,01,31,08,00,00,-3.99267,-4.24617
2023,01,31,09,00,00,-4.17317,-4.4455
2023,01,31,10,00,00,-4.27,-4.59233
2023,01,31,11,00,00,-4.43633,-4.81983
2023,01,31,12,00,00,-4.74133,-5.11867
2023,01,31,13,00,00,-4.6115,-5.033
2023,01,31,14,00,00,-4.6825,-5.08783
2023,01,31,15,00,00,-4.68917,-5.04017
2023,01,31,16,00,00,-4.70617,-5.06967
2023,01,31,17,00,00,-4.8665,-5.213
2023,01,31,18,00,00,-5.06183,-5.4025
2023,01,31,19,00,00,-5.30467,-5.62733
2023,01,31,20,00,00,-5.3385,-5.6615
2023,01,31,21,00,00,-5.32783,-5.66717
2023,01,31,22,00,00,-5.295,-5.567
2023,01,31,23,00,00,-5.1035,-5.44417
2023,02,01,00,00,00,-5.05933,-5.22233
2023,02,01,01,00,00,-5.2645,-5.0045
2023,02,01,02,00,00,-6.256,-5.47483
2023,02,01,03,00,00,-6.44733,-5.65967
2023,02,01,04,00,00,-6.18233,-5.458
2023,02,01,05,00,00,-5.59683,-5.0345
2023,02,01,06,00,00,-5.19283,-5.18283
2023,02,01,07,00,00,-5.03317,-4.9725
2023,02,01,08,00,00,-5.046,-5.123
2023,02,01,09,00,00,-4.65783,-4.70067
2023,02,01,10,00,00,-3.87917,-4.04817
2023,02,01,11,00,00,-3.36917,-3.66467
2023,02,01,12,00,00,-2.87283,-3.19517
2023,02,01,13,00,00,-2.473,-2.82083
2023,02,01,14,00,00,-2.381,-2.69633
2023,02,01,15,00,00,-2.40817,-2.67917
2023,02,01,16,00,00,-2.56,-2.76283
2023,02,01,17,00,00,-2.644,-2.8215
2023,02,01,18,00,00,-2.73133,-2.84183
2023,02,01,19,00,00,-2.81317,-2.84633
2023,02,01,20,00,00,-2.87667,-2.91133
2023,02,01,21,00,00,-3.07883,-2.79883
2023,02,01,22,00,00,-2.9615,-2.82867
2023,02,01,23,00,00,-3.03617,-2.82267
2023,02,02,00,00,00,-2.89,-2.88667
2023,02,02,01,00,00,-2.731,-2.97567
2023,02,02,02,00,00,-2.7935,-3.0635
2023,02,02,03,00,00,-3.00517,-3.29417
2023,02,02,04,00,00,-3.258,-3.54517
2023,02,02,05,00,00,-3.40617,-3.6815
2023,02,02,06,00,00,-3.56483,-3.80083
2023,02,02,07,00,00,-3.854,-4.14383
2023,02,02,08,00,00,-4.54133,-4.86417
2023,02,02,09,00,00,-4.88667,-5.21767
2023,02,02,10,00,00,-4.66167,-5.0555
2023,02,02,11,00,00,-4.36883,-4.75917
2023,02,02,12,00,00,-4.03983,-4.60433
2023,02,02,13,00,00,-3.9655,-4.48167
2023,02,02,14,00,00,-4.177,-4.64817
2023,02,02,15,00,00,-4.00983,-4.51817
2023,02,02,16,00,00,-4.12417,-4.68467
2023,02,02,17,00,00,-4.29117,-4.853
2023,02,02,18,00,00,-4.4305,-4.905
2023,02,02,19,00,00,-4.58267,-4.96567
2023,02,02,20,00,00,-4.61117,-4.95383
2023,02,02,21,00,00,-4.52733,-4.8595
2023,02,02,22,00,00,-4.43833,-4.779
2023,02,02,23,00,00,-4.36867,-4.70517
2023,02,03,00,00,00,-4.30667,-4.63267
2023,02,03,01,00,00,-4.26,-4.59233
2023,02,03,02,00,00,-4.33633,-4.66783
2023,02,03,03,00,00,-4.68917,-5.02533
2023,02,03,04,00,00,-5.0235,-5.371
2023,02,03,05,00,00,-5.0955,-5.463
2023,02,03,06,00,00,-5.52617,-5.9025
2023,02,03,07,00,00,-7.01933,-7.37217
2023,02,03,08,00,00,-7.52,-7.94483
2023,02,03,09,00,00,-7.12233,-7.464
2023,02,03,10,00,00,-6.5765,-6.94533
2023,02,03,11,00,00,-6.263,-6.69133
2023,02,03,12,00,00,-5.85617,-6.29283
2023,02,03,13,00,00,-5.61017,-5.99917
2023,02,03,14,00,00,-5.58817,-5.98683
2023,02,03,15,00,00,-6.09383,-6.447
2023,02,03,16,00,00,-5.98333,-6.29367
2023,02,03,17,00,00,-5.98567,-6.26117
2023,02,03,18,00,00,-6.0675,-6.36667
2023,02,03,19,00,00,-6.52117,-6.8335
2023,02,03,20,00,00,-6.61267,-6.89983
2023,02,03,21,00,00,-6.87317,-7.1965
2023,02,03,22,00,00,-7.3085,-7.64383
2023,02,03,23,00,00,-7.30933,-7.60367
2023,02,04,00,00,00,-7.566,-7.82067
2023,02,04,01,00,00,-8.01067,-8.208
2023,02,04,02,00,00,-8.27917,-8.452
2023,02,04,03,00,00,-8.73117,-8.98517
2023,02,04,04,00,00,-8.899,-9.20767
2023,02,04,05,00,00,-9.18533,-9.48467
2023,02,04,06,00,00,-9.79283,-10.04133
2023,02,04,07,00,00,-10.29733,-10.40733
2023,02,04,08,00,00,-10.8035,-10.88683
2023,02,04,09,00,00,-10.9355,-11.01867
2023,02,04,10,00,00,-10.641,-10.79683
2023,02,04,11,00,00,-9.8445,-10.06117
2023,02,04,12,00,00,-9.188,-9.39617
2023,02,04,13,00,00,-8.658,-8.9135
2023,02,04,14,00,00,-8.356,-8.56533
2023,02,04,15,00,00,-8.651,-8.81117
2023,02,04,16,00,00,-9.37633,-9.11817
2023,02,04,17,00,00,-9.9575,-9.41733
2023,02,04,18,00,00,-10.88167,-9.39467
2023,02,04,19,00,00,-10.14933,-9.177
2023,02,04,20,00,00,-10.41617,-9.30417
2023,02,04,21,00,00,-10.41183,-9.7605
2023,02,04,22,00,00,-10.84483,-9.84183
2023,02,04,23,00,00,-11.022,-9.81167
2023,02,05,00,00,00,-10.686,-9.59517
2023,02,05,01,00,00,-10.35317,-9.38767
2023,02,05,02,00,00,-10.09533,-9.051
2023,02,05,03,00,00,-9.69583,-8.8635
2023,02,05,04,00,00,-8.54717,-8.25833
2023,02,05,05,00,00,-8.63833,-8.573
2023,02,05,06,00,00,-9.025,-8.973
2023,02,05,07,00,00,-8.7825,-8.72683
2023,02,05,08,00,00,-9.01117,-9.034
2023,02,05,09,00,00,-8.94883,-8.843
2023,02,05,10,00,00,-6.13433,-6.106
2023,02,05,11,00,00,-5.05467,-5.21883
2023,02,05,12,00,00,-4.58317,-4.734
2023,02,05,13,00,00,-4.05183,-4.22833
2023,02,05,14,00,00,-3.44867,-3.62117
2023,02,05,15,00,00,-2.967,-3.09983
2023,02,05,16,00,00,-2.5195,-2.66483
2023,02,05,17,00,00,-2.22067,-2.36767
2023,02,05,18,00,00,-1.81033,-2.00283
2023,02,05,19,00,00,-1.6685,-1.824
2023,02,05,20,00,00,-1.6365,-1.78417
2023,02,05,21,00,00,-1.94317,-2.0905
2023,02,05,22,00,00,-2.30517,-2.444
2023,02,05,23,00,00,-2.786,-2.85833
2023,02,06,00,00,00,-3.38167,-3.29717
2023,02,06,01,00,00,-3.87317,-3.76717
2023,02,06,02,00,00,-3.83683,-3.91667
2023,02,06,03,00,00,-3.34117,-3.579
2023,02,06,04,00,00,-3.315,-3.54167
2023,02,06,05,00,00,-3.30217,-3.49033
2023,02,06,06,00,00,-3.56967,-3.68217
2023,02,06,07,00,00,-4.35617,-4.34633
2023,02,06,08,00,00,-4.71267,-4.623
2023,02,06,09,00,00,-4.76367,-4.59567
2023,02,06,10,00,00,-4.15083,-4.10817
2023,02,06,11,00,00,-3.23667,-3.30583
2023,02,06,12,00,00,-2.3195,-2.32183
2023,02,06,13,00,00,-1.77533,-1.95717
2023,02,06,14,00,00,-1.62417,-1.799
2023,02,06,15,00,00,-1.8025,-1.94933
2023,02,06,16,00,00,-2.6595,-2.559
2023,02,06,17,00,00,-3.51717,-3.09967
2023,02,06,18,00,00,-3.94733,-3.66033
2023,02,06,19,00,00,-4.03983,-3.7885
2023,02,06,20,00,00,-4.19017,-3.84417
2023,02,06,21,00,00,-4.091,-3.7535
2023,02,06,22,00,00,-3.63833,-3.39383
2023,02,06,23,00,00,-3.05817,-2.72117
2023,02,07,00,00,00,-2.24517,-2.0645
2023,02,07,01,00,00,-2.16667,-2.17683
2023,02,07,02,00,00,-2.33083,-2.343
2023,02,07,03,00,00,-2.58033,-2.5035
2023,02,07,04,00,00,-2.71383,-2.67983
2023,02,07,05,00,00,-2.69183,-2.627
2023,02,07,06,00,00,-2.91,-2.82833
2023,02,07,07,00,00,-3.30533,-3.17883
2023,02,07,08,00,00,-3.16667,-3.0225
2023,02,07,09,00,00,-3.02233,-3.07317
2023,02,07,10,00,00,-2.88933,-3.1365
2023,02,07,11,00,00,-2.483,-2.84467
2023,02,07,12,00,00,-1.9355,-2.32667
2023,02,07,13,00,00,-1.53267,-1.91883
2023,02,07,14,00,00,-1.34217,-1.681
2023,02,07,15,00,00,-1.1205,-1.41283
2023,02,07,16,00,00,-1.08467,-1.36683
2023,02,07,17,00,00,-1.2435,-1.50283
2023,02,07,18,00,00,-1.29317,-1.4395
2023,02,07,19,00,00,-1.09783,-1.202
2023,02,07,20,00,00,-0.81717,-0.98733
2023,02,07,21,00,00,-0.43983,-0.6605
2023,02,07,22,00,00,-0.19933,-0.46583
2023,02,07,23,00,00,-0.09117,-0.41333
2023,02,08,00,00,00,-0.059,-0.39483
2023,02,08,01,00,00,0.00417,-0.34917
2023,02,08,02,00,00,0.02217,-0.36483
2023,02,08,03,00,00,0.02817,-0.36917
2023,02,08,04,00,00,0.00817,-0.41033
2023,02,08,05,00,00,-0.0685,-0.48183
2023,02,08,06,00,00,-0.22667,-0.54517
2023,02,08,07,00,00,-0.39533,-0.6665
2023,02,08,08,00,00,-0.53517,-0.77583
2023,02,08,09,00,00,-0.5645,-0.82283
2023,02,08,10,00,00,-0.57483,-0.845
2023,02,08,11,00,00,-0.3725,-0.65083
2023,02,08,12,00,00,-0.15017,-0.45067
2023,02,08,13,00,00,-0.07267,-0.41167
2023,02,08,14,00,00,0.0525,-0.30617
2023,02,08,15,00,00,0.17867,-0.22267
2023,02,08,16,00,00,0.16317,-0.23267
2023,02,08,17,00,00,0.17367,-0.22967
2023,02,08,18,00,00,0.2095,-0.21033
2023,02,08,19,00,00,0.16367,-0.243
2023,02,08,20,00,00,0.26017,-0.1495
2023,02,08,21,00,00,0.27433,-0.15067
2023,02,08,22,00,00,0.20883,-0.21033
2023,02,08,23,00,00,0.31967,-0.095
2023,02,09,00,00,00,0.63233,0.22767
2023,02,09,01,00,00,1.07917,0.7255
2023,02,09,02,00,00,1.52183,1.09683
2023,02,09,03,00,00,1.6625,1.12883
2023,02,09,04,00,00,1.304,0.785
2023,02,09,05,00,00,0.887,0.52217
2023,02,09,06,00,00,0.26067,-0.156
2023,02,09,07,00,00,0.0455,-0.36667
2023,02,09,08,00,00,-0.23217,-0.57583
2023,02,09,09,00,00,0.12583,-0.199
2023,02,09,10,00,00,0.76,0.409
2023,02,09,11,00,00,1.24267,0.85583
2023,02,09,12,00,00,1.42533,1.0135
2023,02,09,13,00,00,1.43717,1.019
2023,02,09,14,00,00,1.3865,0.9875
2023,02,09,15,00,00,1.0385,0.6455
2023,02,09,16,00,00,0.23183,-0.16567
2023,02,09,17,00,00,0.40067,-0.01117
2023,02,09,18,00,00,0.50917,0.099
2023,02,09,19,00,00,0.597,0.1935
2023,02,09,20,00,00,0.53617,0.1355
2023,02,09,21,00,00,0.44017,0.0295
2023,02,09,22,00,00,0.42933,0.02517
2023,02,09,23,00,00,0.4125,0.009
2023,02,10,00,00,00,0.39983,-0.01167
2023,02,10,01,00,00,0.39,-0.03167
2023,02,10,02,00,00,0.17733,-0.24967
2023,02,10,03,00,00,0.35867,-0.051
2023,02,10,04,00,00,-0.05317,-0.45
2023,02,10,05,00,00,-0.2455,-0.607
2023,02,10,06,00,00,-0.27883,-0.55983
2023,02,10,07,00,00,-0.30667,-0.5725
2023,02,10,08,00,00,-1.10567,-1.31267
2023,02,10,09,00,00,-1.36817,-1.57417
2023,02,10,10,00,00,-1.68917,-1.90067
2023,02,10,11,00,00,-1.70667,-1.92967
2023,02,10,12,00,00,-1.55367,-1.77567
2023,02,10,13,00,00,-1.3845,-1.57333
2023,02,10,14,00,00,-1.53917,-1.63933
2023,02,10,15,00,00,-1.69283,-1.7255
2023,02,10,16,00,00,-2.258,-2.27667
2023,02,10,17,00,00,-2.98583,-3.00117
2023,02,10,18,00,00,-3.3535,-3.42117
2023,02,10,19,00,00,-3.744,-3.77333
2023,02,10,20,00,00,-4.00379,-3.9625
2023,02,10,21,00,00,-4.649,-4.425
2023,02,10,22,00,00,-4.979,-4.70233
2023,02,10,23,00,00,-5.04717,-4.884
2023,02,11,00,00,00,-5.22983,-4.94167
2023,02,11,01,00,00,-5.73,-5.08883
2023,02,11,02,00,00,-6.03167,-5.35333
2023,02,11,03,00,00,-6.64667,-5.85383
2023,02,11,04,00,00,-7.11433,-6.06333
2023,02,11,05,00,00,-7.57417,-6.11417
2023,02,11,06,00,00,-6.644,-5.93983
2023,02,11,07,00,00,-6.43,-5.7095
2023,02,11,08,00,00,-6.559,-5.85267
2023,02,11,09,00,00,-6.3835,-6.21833
2023,02,11,10,00,00,-6.1545,-6.144
2023,02,11,11,00,00,-4.926,-4.99383
2023,02,11,12,00,00,-3.53183,-3.6675
2023,02,11,13,00,00,-3.08233,-3.33183
2023,02,11,14,00,00,-2.80983,-3.00678
2023,02,11,15,00,00,-2.89617,-2.9645
2023,02,11,16,00,00,-3.44633,-3.4165
2023,02,11,17,00,00,-4.4585,-4.38217
2023,02,11,18,00,00,-5.18983,-5.0095
2023,02,11,19,00,00,-5.8525,-5.80667
2023,02,11,20,00,00,-6.44683,-6.259
2023,02,11,21,00,00,-6.57467,-6.37983
2023,02,11,22,00,00,-6.75483,-6.58583
2023,02,11,23,00,00,-7.01917,-6.82117
2023,02,12,00,00,00,-7.60867,-7.299
2023,02,12,01,00,00,-7.8395,-7.567
2023,02,12,02,00,00,-7.87583,-7.5175
2023,02,12,03,00,00,-8.031,-7.72167
2023,02,12,04,00,00,-8.23417,-7.69117
2023,02,12,05,00,00,-7.67033,-7.26783
2023,02,12,06,00,00,-6.83717,-6.3525
2023,02,12,07,00,00,-5.51383,-5.3705
2023,02,12,08,00,00,-5.6555,-5.69833
2023,02,12,09,00,00,-4.57967,-4.57883
2023,02,12,10,00,00,-3.31817,-3.5285
2023,02,12,11,00,00,-2.51233,-2.79517
2023,02,12,12,00,00,-1.26917,-1.62983
2023,02,12,13,00,00,-0.5055,-0.8495
2023,02,12,14,00,00,-0.16433,-0.46033
2023,02,12,15,00,00,0.186,-0.15017
2023,02,12,16,00,00,0.5835,0.32417
2023,02,12,17,00,00,0.76767,0.54767
2023,02,12,18,00,00,1.28883,1.04267
2023,02,12,19,00,00,2.22167,2.03567
2023,02,12,20,00,00,3.04517,2.8495
2023,02,12,21,00,00,3.189,3.0835
2023,02,12,22,00,00,3.70033,3.5785
2023,02,12,23,00,00,3.17033,3.00583
2023,02,13,00,00,00,2.16983,2.14783
2023,02,13,01,00,00,1.64833,1.66433
2023,02,13,02,00,00,1.89983,1.72617
2023,02,13,03,00,00,2.07367,1.875
2023,02,13,04,00,00,2.70033,2.52833
2023,02,13,05,00,00,2.91267,2.75717
2023,02,13,06,00,00,2.37567,2.1985
2023,02,13,07,00,00,2.6895,2.50733
2023,02,13,08,00,00,3.15483,2.91633
2023,02,13,09,00,00,3.31517,3.03883
2023,02,13,10,00,00,3.79383,3.49567
2023,02,13,11,00,00,4.60667,4.25967
2023,02,13,12,00,00,4.91,4.5605
2023,02,13,13,00,00,4.77883,4.42933
2023,02,13,14,00,00,4.89883,4.495
2023,02,13,15,00,00,4.4585,4.16483
2023,02,13,16,00,00,3.89917,3.63933
2023,02,13,17,00,00,3.2305,3.00017
2023,02,13,18,00,00,2.884,2.65983
2023,02,13,19,00,00,2.71767,2.5
2023,02,13,20,00,00,2.48667,2.28617
2023,02,13,21,00,00,2.20267,2.03233
2023,02,13,22,00,00,1.80898,1.59051
2023,02,13,23,00,00,1.27267,1.042
2023,02,14,00,00,00,0.71983,0.51867
2023,02,14,01,00,00,0.125,-0.038
2023,02,14,02,00,00,-0.53083,-0.641
2023,02,14,03,00,00,-1.08533,-1.192
2023,02,14,04,00,00,-1.40767,-1.495
2023,02,14,05,00,00,-1.82383,-1.91233
2023,02,14,06,00,00,-2.107,-2.00067
2023,02,14,07,00,00,-2.3605,-2.12167
2023,02,14,08,00,00,-2.26517,-2.29933
2023,02,14,09,00,00,-1.8145,-1.88167
2023,02,14,10,00,00,-1.08833,-1.50217
2023,02,14,11,00,00,-0.16133,-0.58683
2023,02,14,12,00,00,1.33617,0.86467
2023,02,14,13,00,00,2.16817,1.69317
2023,02,14,14,00,00,2.31083,1.7645
2023,02,14,15,00,00,2.113,1.70567
2023,02,14,16,00,00,1.73,1.40233
2023,02,14,17,00,00,1.60183,1.3
2023,02,14,18,00,00,1.3255,1.03717
2023,02,14,19,00,00,0.7275,0.6165
2023,02,14,20,00,00,0.11833,0.3445
2023,02,14,21,00,00,-0.45183,-0.04017
2023,02,14,22,00,00,-1.3795,-0.4075
2023,02,14,23,00,00,-2.23367,-0.96333
2023,02,15,00,00,00,-1.903,-1.30867
2023,02,15,01,00,00,-2.60117,-2.47017
2023,02,15,02,00,00,-3.22367,-3.299
2023,02,15,03,00,00,-3.4135,-3.42867
2023,02,15,04,00,00,-3.54817,-3.634
2023,02,15,05,00,00,-3.53833,-3.684
2023,02,15,06,00,00,-3.23517,-3.42233
2023,02,15,07,00,00,-2.98217,-3.19733
2023,02,15,08,00,00,-2.81767,-3.07067
2023,02,15,09,00,00,-2.836,-3.13567
2023,02,15,10,00,00,-2.73333,-3.07767
2023,02,15,11,00,00,-2.34467,-2.6685
2023,02,15,12,00,00,-1.70517,-2.08467
2023,02,15,13,00,00,-1.361,-1.71483
2023,02,15,14,00,00,-1.3815,-1.74183
2023,02,15,15,00,00,-1.75367,-2.07
2023,02,15,16,00,00,-1.79633,-2.04383
2023,02,15,17,00,00,-1.83133,-2.07617
2023,02,15,18,00,00,-1.62917,-1.8165
2023,02,15,19,00,00,-1.73317,-1.98
2023,02,15,20,00,00,-1.92117,-2.13717
2023,02,15,21,00,00,-1.7625,-1.9495
2023,02,15,22,00,00,-1.579,-1.75617
2023,02,15,23,00,00,-1.28517,-1.45267
2023,02,16,00,00,00,-1.02483,-1.19583
2023,02,16,01,00,00,-0.821,-0.99783
2023,02,16,02,00,00,-0.811,-0.98867
2023,02,16,03,00,00,-0.8845,-1.07633
2023,02,16,04,00,00,-0.97733,-1.17417
2023,02,16,05,00,00,-1.0755,-1.278
2023,02,16,06,00,00,-1.15817,-1.35917
2023,02,16,07,00,00,-1.17667,-1.38
2023,02,16,08,00,00,-1.1555,-1.36
2023,02,16,09,00,00,-1.078,-1.36433
2023,02,16,10,00,00,-1.039,-1.544
2023,02,16,11,00,00,-0.82817,-1.46167
2023,02,16,12,00,00,-0.686,-1.32683
2023,02,16,13,00,00,-0.5615,-1.32917
2023,02,16,14,00,00,-0.3475,-1.39833
2023,02,16,15,00,00,-0.39983,-0.992
2023,02,16,16,00,00,-0.5365,-0.85317
2023,02,16,17,00,00,-0.5335,-0.8135
2023,02,16,18,00,00,-0.49333,-0.76433
2023,02,16,19,00,00,-0.43617,-0.69217
2023,02,16,20,00,00,-0.4025,-0.66583
2023,02,16,21,00,00,-0.28083,-0.56367
2023,02,16,22,00,00,-0.1765,-0.46183
2023,02,16,23,00,00,-0.15433,-0.43433
2023,02,17,00,00,00,-0.13217,-0.42883
2023,02,17,01,00,00,-0.08117,-0.39817
2023,02,17,02,00,00,-0.0625,-0.39317
2023,02,17,03,00,00,-0.066,-0.39667
2023,02,17,04,00,00,-0.03483,-0.38817
2023,02,17,05,00,00,-0.01533,-0.38933
2023,02,17,06,00,00,-0.0075,-0.36833
2023,02,17,07,00,00,0.0075,-0.337
2023,02,17,08,00,00,0.049,-0.27317
2023,02,17,09,00,00,0.1395,-0.19067
2023,02,17,10,00,00,0.29517,-0.02667
2023,02,17,11,00,00,0.49133,0.1445
2023,02,17,12,00,00,0.66017,0.27133
2023,02,17,13,00,00,0.738,0.33383
2023,02,17,14,00,00,0.73017,0.34033
2023,02,17,15,00,00,0.64417,0.26433
2023,02,17,16,00,00,0.60483,0.2395
2023,02,17,17,00,00,0.51883,0.174
2023,02,17,18,00,00,0.46233,0.11367
2023,02,17,19,00,00,0.47683,0.09083
